index,titulo,empresa,ubicacion,salario,modalidad,jornada,tipo_contrato,fecha_publicacion,descripcion,url
133,Analista De Investigación,Puntonet,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"Estamos buscando equipo¿Te apasiona la investigación, el análisis de datos y el mundo de la inteligencia artificial aplicada? En Be Better – Aceleradora de Negocios buscamos un/a Analista de Investigación para unirte a nuestro equipo en Quito . Lo que harásProcesar y analizar bases de datos (encuestas, entrevistas, registros administrativos). Investigar en fuentes secundarias: estadísticas nacionales, entes de control financiero, literatura especializada.Analizar información socioeconómica y sectorial en distintos países de la región.Manejar y analizar datos en Stata, R, Tableau, Excel . Sistematizar hallazgos y apoyar en la elaboración de reportes para clientes. Perfil que buscamosFormación completa en Economía, Estadística, Finanzas o carreras afines con enfoque cuantitativo.2–3 años de experiencia en investigación aplicada, análisis de datos o consultoría.Familiaridad con herramientas de inteligencia artificial y apertura a aprender nuevas tecnologías.Muy buen manejo de Excel y experiencia con bases de datos grandes.Persona proactiva, curiosa, alegre y positiva , con gusto por la investigación y la tecnología. Lo que ofrecemosContrato anual con posibilidad de renovación.Esquema de remuneración competitivo: salario base + variable por proyectos . Oportunidad de trabajar en proyectos de inclusión financiera e innovación en la región andina.Modalidad de trabajo híbrida . Ubicación: Quito . ¿Te interesa o conoces a alguien que podría encajar? Envíanos tu CV y una nota breve a: Hiring #DataAnalysis #Investigación #InteligenciaArtificial #InclusiónFinanciera <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec92d2b9b01139e860e69ba45acbb87dff
134,Analista De Portales,Epic Global Talents,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"Departamento: IT¿Quiénes somos? Banco Internacional incorpora continuamente prácticas que fomentan la armonía entre el trabajo y la vida personal de sus equipos, brindando oportunidades equitativas, así como un entorno de trabajo seguro y confortable. Durante más de 50 años, potencia las capacidades de sus colaboradores, a través de la capacitación, el fortalecimiento de roles, responsabilidades y la entrega de herramientas que permitan desarrollar sus habilidades de liderazgo y alto desempeño.Misión del cargo.Responsable de gestionar y optimizar el funcionamiento técnico de los portales del Banco mediante el análisis de sistemas y la solución de incidencias, para poder brindar una experiencia de usuario eficiente y cumplir con los estándares de calidad y seguridad.Un día en la vida de...a. Atender y resolver incidencias relacionadas con la funcionalidad, problemas técnicos, normativos, de seguridad y disponibilidad de los portales del Banco, para brindar soluciones oportunas y una satisfacción idonea en el uso de portales digitales.b. Controlar la gestión de los recursos de proveedores externos relacionados a solución de incidencias y servicios de portales digitales, para cumplir con los estándares de calidad contratados.c. Ejecutar el desarrollo e implementación de mejoras en los portales digitales, mediante las metodologias de desarrollo de iniciativas definidas por el banco, para velar por el cumplimiento y satisfacción de los stakeholders.d. Coordinar sesiones técnicas y de funcionalidad con los usuarios para la definición de alcances y de requerimientos y/o recursos para gestiónincidentes, que optimicen la resolución de problemas y la implementación de mejoras.e. Identificar y sugerir mejoras en el diseño tecnológico de las diferentes funcionalidades de la plataforma de portales para el desempeño eficiente y óptimo, a través del análisis de la causa raíz de las incidencias presentadas.f. Ejecutar cambios a nivel técnico para generar métricas y KPI que midan la efectividad del funcionamiento portales y los satélites que soportan a portales.g. Controlar el rendimiento de portales y los recursos tecnológicos asignados para cumplir en auditorías técnicas de la plataforma.h. Participar en capacitaciones sobre nuevas tecnologías y mejores prácticas en la gestión de portales, para actualizar los conocimientos y mejorar la eficiencia en la gestión de los mismos.Lo que te hará destacar... Formación académica: Profesional graduado - Tercer Nivel, Ingeniería de Sistemas e informática/ Ingeniería de Software. Experiencia: 6 meses de experiencia en áreas similares (deseable/opcional)Conocimientos:b. Experiencia Mínima1 - 2 años.d. Conocimientos técnicos y habilidades: Desarrollo de sistemas en lenguaje de programación Java/Angular. Conocimiento de bases de datos relacionales y no relacionales. Diseño y arquitectura de Sistemas y Canales Digitales. Desarrollo de código siguiendo buenas prácticas de códificación y principios sólidos. Gestion y resolución de incidentes. Evaluación de código e ingenieria inversa.e. Propios para el PuestoGestión de proveedores y proyectos (Intermedio). f. Sistemas Informáticos: AS400/Java (Intermedio)g. Idiomas: Inglés (Intermedio)Beneficios Desarrollo profesional: Oportunidades de capacitación continua y crecimiento dentro de la organización. Equilibrio vida-trabajo: Programas que promueven un balance saludable entre tus responsabilidades laborales y personales. Alimentación: Acceso a opciones de alimentación saludable para cuidar de ti.Te invitamos a ser parte de nuestro equipo NoEsperesActua <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ecf68490cf826bcfd6a47c6c8037e28340
135,Analista De Costos Gye,Reybanpac,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 5 días,"Misión Del CargoRecopilar, clasificar y analizar la información inherente a costos y presupuesto de la Unidad Banano, mediante el registro y control de cuentas, con la finalidad de proporcionar información relevante para la toma de decisiones y el sostenimiento del negocio.RequisitosTercer nivel en carreras como ingeniería en finanzas, contabilidad y auditoría y/o afines.Experiencia de dos años en cargos similares.Ofimática intermedia – avanzada.Power BiConocimientos en costos, finanzas y análisis de datos.Residir en la ciudad de Guayaquil (indispensable). Funciones PrincipalesRealizar el costeo por marca y clientes para proporcionar al área de negocios, los datos obtenidos y así definir precios y contratos.Elaborar reportes de los resultados de costos semanales y así proveer la información acerca de la situación financiera de la unidad. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ece4370ee9b873cd2dc691d3abd017f00e
136,Analista De Aseguramiento De La Calidad De Software,Viamatica,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 5 días,"Únete a nuestro equipo comoAnalista QA Semi Senior ¿Tienes experiencia en pruebas de software, validación de requerimientos y manejo de bases de datos? EnSipecom S.A.estamos buscando tu perfil para garantizar la calidad de soluciones tecnológicas de alto impactoSobre nosotros:Sipecom S.A.es una empresa con más de 23 años de experiencia en el mercado ecuatoriano, especializada en el desarrollo e implementación de soluciones tecnológicas innovadoras como ERP, CRM y plataformas personalizadas. Nuestro compromiso es asegurar la calidad y confiabilidad en cada producto, apoyando a organizaciones de distintos sectores a optimizar sus procesos mediante innovación y tecnología.Lo que buscamos:Formación:Ingeniería o Licenciatura en Sistemas, Tecnologías de la Información o afines. (GRADUADO)Experiencia mínima requerida:3 años en adelante.Experiencia comprobada en:Pruebas funcionales y no funcionalesAnálisis de requerimientosManejo de bases de datos SQL ServerCasos y documentación de pruebasExperiencia con JMeter (deseable)Lo que valoramos en ti: Atención al detalle Trabajo en equipo Compromiso y responsabilidad Interesados, por favor enviar su hoja de vida ao etiqueta a alguien que pueda estar interesado.Tu próximo reto profesional te está esperando enSipecom S.A. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/eca3d007cc87a9c76afd94f28254d5de01
137,Ec. Analista Compras Tecnología,Movistar Ecuador,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"En Telefónica-Movistar Ecuador, tenemos como misión hacer nuestro mundo más humano, conectando la vida de las personas. Entendemos que son ustedes quienes le dan sentido a la tecnología y no al revés.Somos casi mil telefónicos trabajando a diario por esta increíble empresa y estamos buscando equipo, para seguir alcanzando nuestras metas.Creemos en el poder transformador de la diversidad, la equidad y la inclusión tanto para el negocio como para la sociedad, por eso nos enfocamos en seguir impulsando una cultura de trabajo abierta que atraiga talentoÁrea: CFSOUbicación: QuitoMisión del RolGestionar los requerimientos generales de compra de todas las áreas de la compañía y formalización de contratos de compras, alineados con la normativa corporativa vigente.Funciones Asociadas al RolTu día a día seraInteractuar con el equipo de compras corporativo para participar en las estrategias de negociación de Acuerdos Marco / LPU ´s del grupo Telefónica.Planificar y gestionar las adquisiciones locales para para conseguir adjudicaciones prolijas en forma y tiempo.Liderar procesos de compra transversales dentro del grupo Telefónica con la finalidad de conseguir consolidación de necesidades de las áreasDesarrollar y plantear estrategias de negociación para alcanzar las metas presupuestarias planteadas.Liderar nuevos proyectos de mejora continua dentro de la gerencia.Cumplir con precisión los procesos de compra, presentando la estrategia de compra, las ofertas recibidas y la propuesta de adjudicación y registrando la información de compra en los sistemas de adquisiciones (GEP). Requisitos IndispensablesEstudios universitarios concluidos en las siguientes áreas: Ingeniería en Sistemas, Electrónica, Administración de Empresas o afines.Experiencia mínima de 3 años en posiciones similares.Conocimiento del proceso de Compras, en áreas principalmente de red, tecnología y TI.Manejo de Paquete Office. Principalmente Excel avanzadoContar con manejo a proveedores y stakeholdersManejo y cruce de bases de datos para reporteríaRequisitos deseablesConocimiento en soluciones de tecnologíasIdioma inglés intermedioManejo de SAPCompetenciasPensamiento CríticoComunicación EfectivaAprendizaje continuoNegociaciónIniciativa - ProactividadBeneficiosHome officeFlex timeSeguro de Salud - Vida - Dental (Seguros Privados)Plan de celular ilimitado - Descuentos familiaresDías adicionales de vacacionesDía por CumpleañosLicencias diferenciadoras en caso de Maternidad/PaternidadFamily Pet FridayPrograma de formación en Universidades Internacionales""Hacer nuestro mundo más humano, conectando la vida de las personas"" <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ecdeec43f0cb4b5101be8b69582991473b
138,Ec. Analista Administración De Ventas,Servier,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"En Telefónica-Movistar Ecuador, tenemos como misión hacer nuestro mundo más humano, conectando la vida de las personas. Entendemos que son ustedes quienes le dan sentido a la tecnología y no al revés.Somos casi mil telefónicos trabajando a diario por esta increíble empresa y estamos buscando equipo, para seguir alcanzando nuestras metas. Creemos en el poder transformador de la diversidad, la equidad y la inclusión tanto para el negocio como para la sociedad, por eso nos enfocamos en seguir impulsando una cultura de trabajo abierta que atraiga talento. Área:Operaciones y Procesos TransversalesUbicación:QuitoMisión del RolGestionar los procesos y actividades relacionadas al cálculo de comisiones de los canales de venta y el desarrollo de proyectos de transformación y automatización de la gerenciaFunciones Asociadas al Rol· Ejecución del cálculo de comisiones del canal Call Center segmento B2C / B2B para la marca Movistar· Ejecución del cálculo de comisiones del canal Distribuidor para la marca Tuenti· Cálculo de comisiones y variables del personal interno de la empresa. · Actualización y configuración de esquemas y reglas comisionales en los distintos flujos de cálculo de comisiones· Elaboración de comportamientos e indicadores históricos de comisiones de los canales asignados en tableros dinámicos (Power BI)· Ejecución de controles internos sobre los procesos de cálculo de comisiones y pagos a los canales asignados· Coordinación y seguimiento de procesos a cargo con distintas áreas (Planificación, BI, Comercial y Contabilidad)Requisitos· Educación: Graduados de carreras de Administración de Empresas, Ingeniería Comercial, Finanzas, Economía, Estadísticos o afines. · Contar con manejo de Excel avanzado· Contar con conocimiento de Power Bi (Intermedio)· Contar con conocimiento de Programación SQL· Contar con manejo de base de datos· Contar con conocimiento de Phyton (Intermedio)· Contar con experiencia previa de 1 año en posiciones similares.CompetenciasOrientación a resultadosBuenas Relaciones InterpersonalesCapacidad analítica.Manejo de complejidadProactividadBeneficiosBono por desempeñoHome officeFlex timeSeguro de Salud - Vida - Dental (Seguros Privados)Plan de celular ilimitado - Descuentos familiaresDías adicionales de vacacionesDía por CumpleañosLicencias diferenciadoras en caso de Maternidad/PaternidadFamily Pet FridayPrograma de formación en Universidades Internacionales""Hacer nuestro mundo más humano, conectando la vida de las personas"" <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec65b827d311445f88c963adaf3bb41306
139,Analista Junior De Laboratorio De Alimentos,SGS,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 5 días,"SGS es el líder mundial en inspección, verificación, análisis, capacitación y certificación. Es considerada como el principal referente mundial en calidad e integridad, contamos con más de colaboradores y una red de más de oficinas y laboratorios por el mundo.Descripción del empleoPrincipales responsabilidades:Ejecutar el análisis físico-químico de acuerdo a los procedimientos, métodos y normas aplicables.Interpretar resultados y elaborar el reporte de los análisis efectuados y entregar según los procedimientos.Efectuar los controles necesarios en la ejecución de los ensayos.Aportar con su gestión operativa para mantener al día el SGC previo a una auditoría.Preparar y estandarizar reactivos para la ejecución de los análisis.Participar en la actualización o en el desarrollo de nuevas metodologías, desde la ejecución de métodos, registro de resultados, proceso de los datos, procedimientos y protocolos según se solicite.Operar, facilitar y mantener el óptimo funcionamiento de los equipos e insumos relacionados a sus funciones, y es responsable de notificar ante la presencia de desperfectos o si requiere de reposición (mantenimientos preventivos y correctivos). RequisitosFormación Académica:Profesional Graduado de carreras técnicas como Ingeniería en Alimentos, Biología, Biotecnología, Química y Farmacia, Ingeniería Química, Ingeniería Agroindustrial o carreras afines.Conocimientos en:NTE INEN- ISO/IEC :**** (deseable). Metrología básica.Validación de métodos analíticos.Cálculo de incertidumbre.Experiencia:Mínimo 1 año realizando análisis de laboratorio en diferentes matrices de alimentos, harinas/balanceados y materias primas con diferentes técnicas analíticas como gravimetría, titulación, potenciometría y equipos de laboratorio.Haber participado directa o indirectamente en auditorías internas o externas.Habilidades:Trabajo en equipoProactividadManejo de OfficeInformación adicionalEs indispensable que adjunte su hoja de vida actualizada, certificados académicos y laborales.Si cumples con el perfil al 100%, no dudes en postularte nos pondremos en contacto contigo. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec6a0d939282886dc2a0191b9c184809c7
140,Analista Administrativo,Eficacia,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 5 días,"En Grupo Transoceánica nos encontramos en la búsqueda de unAnalista Administrativo para nuestradivisión de bodegas para la ciudad de Guayaquil, encargado de gestionar y optimizar los recursos administrativos y operativos, asegurando el cumplimiento de estándares de calidad, así como el soporte oportuno a las distintas áreas internas de la organización.ResponsabilidadesEjecutar y dar seguimiento a los planes de mantenimiento preventivo y correctivo de equipos, maquinarias e infraestructura.Supervisar cronogramas de limpieza, control de plagas y conservación de instalaciones, asegurando condiciones óptimas de higiene y seguridad.Controlar inventarios y activos fijos (muebles, enseres y equipos), gestionando reportes e incidencias.Administrar y controlar la caja de gastos , validando facturas y pagosGestionar trámites y permisos municipales y legales relacionados con la operación.Monitorear indicadores administrativos y de optimización de gastos.Atender requerimientos de clientes internos, gestionando incidencias operativas de manera oportuna.RequisitosProfesionales con título de tercer nivel en Ingeniería Comercial, Administración de Empresas o afines.Experiencia mínima de 1 año en cargos similares.Manejo de utilitarios OfficeConocimiento manejando AutoCAD (no excluyente). Conocimiento en normativas de inocuidad y buenas practicas de almacenamiento.Manejo de procedimientos de control de plagas en bodegas.RECUERDA QUE AL DAR CLIC EN ""POSTULARME"" DEBERÁS COMPLETAR TUS EVALUACIONES EN TU PÁGINA DE CANDIDATO.Al aplicar a esta vacante, el candidato autoriza expresamente a Grupo Transoceánica al tratamiento de sus datos personales, conforme a la Ley Orgánica de Protección de Datos Personales vigente, para fines relacionados con los procesos internos de evaluación y gestión de su postulación. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec5a43a90240ac310cc9c376a6baf31b0d
141,Analista Junior De Data Maestra,Markup®,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"MarkUP, empresa consultora comercial y de marketing que trabaja con clientes internacionales líderes en el mercado ecuatoriano, busca incorporar unAnalista de Data Maestra Juniorpara apoyar en la gestión de información y herramientas de trade marketing.Este rol está orientado a un profesional recién graduado o en etapa final de estudios, con enfoque cuantitativo y conocimientos en marketing o carreras afines. La posición permitirá al candidato formarse y adquirir experiencia directa con marcas de gran relevancia en el mercado.Responsabilidades principalesPurificación, depuración y mantenimiento de bases de datos de clientes y productos.Configuración y administración del aplicativo Involves Stage para gestión de trade marketing.Programación y carga de encuestas para levantamiento de información en campo.Soporte al área comercial y de trade marketing en la preparación y análisis de datos.Asegurar la integridad, consistencia y actualización de la información maestra.RequisitosRecién graduado o cursando últimos niveles de Marketing, Ingeniería Comercial, Estadística, Administración o afines . Residencia en Quito y disponibilidad en horario laboral presencial . Excelente razonamiento lógico-matemático y capacidad analítica.Conocimiento intermedio de Excel (fórmulas, tablas dinámicas, manejo de datos). Deseable: experiencia académica o práctica en manejo de bases de datos y herramientas digitales de marketing.Aprendizaje rápido, capacidad de organización y trabajo bajo presión.Lo que ofrecemosFormación práctica en gestión de data y herramientas de trade marketing.Experiencia directa con marcas internacionales y locales de alto impacto . Acompañamiento y mentoría de la jefatura comercial.Posibilidad de crecimiento profesional dentro de la empresa después de la práctica.Pago mensual dependerá del perfil, conocimiento y experiencia.Leer bien los requisitos antes de enviar el perfil. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec7aa5ad958c806e2789d68ca621955705
142,Analista De Aseguramiento De La Calidad De Software,SoftwareOne,"Quito, Pichincha",$700,,Tiempo completo,Permanente,Hace 5 días,"En nuestra empresa buscamos unAnalista QAcon al menos2 años de experienciaen aseguramiento de calidad, automatización de pruebas y mejora continua de productos tecnológicos.Tu misión será garantizar la calidad y seguridad de nuestras soluciones, colaborar con equipos multidisciplinarios y proponer mejoras que impacten directamente en la experiencia del cliente y la eficiencia de nuestros procesos.ResponsabilidadesDiseñar y ejecutar pruebas funcionales, integraciones y validaciones de APIs.Implementar automatización de pruebas (Selenium, Cypress o similares) e integrarlas en pipelines CI/CD.Detectar, documentar y dar seguimiento a incidencias.Proponer mejoras en procesos y productos basadas en datos y retroalimentación de usuarios.Asegurar el cumplimiento de buenas prácticas de seguridad y calidad.Atender y dar soporte a clientes de los productos de TodoLegal.RequisitosTítulo en Ingeniería de Sistemas, Ingeniería Comercial o áreas afines.Experiencia mínima de 2 años en QA o roles similares.Conocimientos en SQL , validación de APIs y herramientas de gestión ( Jira , GitHub ). Experiencia con metodologías ágiles (Scrum, Kanban). Actitud proactiva, comunicación efectiva y orientación a la resolución de problemas.Lo que OfrecemosOportunidad de crecimiento hacia roles como QA Automation Engineer o QA Lead.Capacitación continua en herramientas, automatización y metodologías ágiles.Entorno colaborativo y dinámico con proyectos de alto impacto tecnológico.Remuneración de $700USDUbicaciónRemoto / Híbrido (según acuerdo con el equipo). <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec6332649279946d493eaecb5e5514bee8
143,Ec- Analista De Gestión Comercial Jr- Quito,Sherwin-Williams,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"Job DescriptionEstamos buscando en Quito una persona que se encargue de apoyar en el análisis de desempeño de territorios, clientes y productos, brindando información clave para la toma de decisiones comerciales. Este rol contribuye al desarrollo de estrategias de negocio, anticipación de tendencias del mercado y detección de oportunidades en el canal indirecto.Conocimientos Técnicos:Manejo intermedio de Excel y PowerPoint.Familiaridad con bases de datos, cubos de información y herramientas como Oracle o SAP.Inglés intermedio (deseable). Experiencia:1 a 2 años en áreas de análisis comercial, inteligencia de negocios o similares (prácticas profesionales cuentan). ResponsibilitiesApoyar en la administración de territorios de ventas y actualización de clientes.Participar en la consolidación y análisis de presupuestos y forecast de ventas.Contribuir en el desarrollo de reportes comerciales y herramientas de análisis.Apoyar en la evaluación de portafolios de clientes y productos.Generar propuestas de valor a partir del análisis de datos.Colaborar en la formulación de nuevos proyectos comerciales.QualificationsValoramos las siguientes competencias:Capacidad analítica y atención al detalleOrganización y manejo del tiempoComunicación efectivaProactividad y orientación a resultadosTrabajo en equipoAdaptabilidadEnviar hoja de vida: About UsEn Sherwin-Williams, nuestro propósito es inspirar y mejorar el mundo coloreando y protegiendo lo que importa. Nuestras pinturas, recubrimientos y soluciones innovadoras hacen que los lugares y espacios de nuestro mundo sean más brillantes y fuertes. Tus habilidades, talento y pasión hacen posible vivir este propósito y que los clientes y nuestro negocio logren grandes resultados. Sherwin-Williams es un lugar que toma su estabilidad, crecimiento e impulso y los traduce en posibilidades para nuestra gente. Nuestros colaboradores son quienes están detrás de la fuerza de nuestro éxito, y por eso invertimos y te apoyamos en:tu recompensas, beneficios y flexibilidad para mejorar tu salud y bienestartu oportunidades para aprender, desarrollar nuevas habilidades y desbloquear todo tu potencialtus un equipo inclusivo y comprometido con nuestras comunidadesTodo está aquí para ti ... vamos a Crear TusPosibilidades <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec16fd3096dba33e46937314ad4adec61e
144,Analista De Calidad De Energía,Viamatica,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 5 días,"Descripción de la compañía:Somos una Empresa Ecuatoriana, reconocida a nivel nacional por brindar a través de sus profesionales, soluciones estratégicas en la gestión de energía eléctrica y control Industrial, con el objetivo esencial de incrementar la seguridad, disponibilidad y confiabilidad de las operaciones en nuestros clientes relacionados al sector de ENERGÍA, PETROLEO, MINERÍA, TELECOMUNICACIONES, AGUA POTABLE, INDUSTRIAL DE PROCESOS (ALIMENTOS, PLÁSTICOS, MADERERO, SIDERÚRGICO, ETC), SALUD, BANCA, COMERCIAL y RESIDENCIAL.Descripción del puesto:Este puesto es de tiempo completo y presencial para un ingeniero Especialista en Calidad de Energía, ubicado en la ciudad de Guayaquil. El Especialista en Calidad de Energía será responsable de realizar análisis de calidad de energía en las instalaciones de nuestros clientes a nivel nacional, realizar análisis de datos, elaborar informes e identificar el origen de las perturbaciones eléctricas presentes en los estudios realizados. Además, colaborará estrechamente con otros miembros del equipo para garantizar la correcta identificación de perturbaciones eléctricas en la red, así como la definición de las correcciones necesarias.Las actividades se desarrollarán 30% en oficinas (Guayaquil) y 70% en campo (clientes a nivel nacional). Calificaciones:Sólidas habilidades analíticas y competencia en análisis de datos.Conocimientos sólidos en perturbaciones eléctricas y manejo de estándares aplicables.Conocimientos sólidos en factor de potencia y dimensionamiento de soluciones relacionadas.Excelentes habilidades de comunicación escrita y verbal.Gran atención a los detalles y capacidad para resolver problemas.Disponibilidad para viajar.Grado académico en ingeniería eléctrica, electrónica, mecatrónica, o similares.Experiencia en el uso de analizadores de energía y en el análisis de perturbaciones eléctricas (deseable). Ofrecemos:Estabilidad laboral.Desarrollo y crecimiento personal y profesional.Capacitación permanente, nacional e internacional.Sueldo base (acorde a la experiencia) más incentivos. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec2e48d33411e7c6b6ba6231fa942caea0
145,Analista De Servicio Técnico,Importador Ferretero Trujillo,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"BusinessWarebusca incorporar a su equipo unAnalista de Soporte Técnicoproactivo y con experiencia, capaz de brindar soporte de alto nivel a nuestros clientes y participar activamente en la implementación de soluciones tecnológicas. Este rol es fundamental para garantizar el éxito operativo y técnico de nuestros proyectos, así como para fortalecer el relacionamiento con nuestra variada cartera de clientes.Responsabilidades:Proporcionar soporte técnico especializado a usuarios internos y externos.Participar en la ejecución e implementación de nuestras soluciones, asegurando su correcta adopción.Diseñar y desarrollar procedimientos almacenados (Stored Procedures), funciones, triggers y vistas en SQL.Analizar y solucionar incidencias relacionadas con bases de datos, consultas T-SQL y rendimiento del sistema.Gestionar cronogramas, recursos y entregables, asegurando el cumplimiento de estándares de calidad.Mantener una comunicación efectiva con los clientes, brindando seguimiento, documentación y soporte oportuno.Requisitos:Título en Ingeniería en Sistemas, Informática o carreras afines.Dominio avanzado de SQL Server y Conocimiento de optimización de consultas (Query Tuning) y análisis de planes de ejecución.Experiencia en desarrollo de procedimientos almacenados (Stored Procedures), funciones, triggers y vistas en SQL.Conocimiento en respaldos, restauración y mantenimiento de bases de datos.Conocimientos en la administración de plataformas Microsoft, incluyendo Windows Server, Microsoft 365 y Azure.Habilidades analíticas para el procesamiento y análisis de datos.Experiencia en herramientas de gestión de proyectos y metodologías ágiles.Conocimientos básicos en desarrollo con C# y tecnologías web.Excelentes habilidades interpersonales y de comunicación para interactuar con clientes y equipos internos.Capacidad de organización y autogestión en entornos dinámicos y de alta demanda. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec9bc524bd4d8d4ac1859a4217047da70e
146,Analista De Marketing,Centric Ecuador,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"Buscamos un/aMarketing Analystpara unirse a nuestro equipoEnSkole Uniformes Escolaresseguimos creciendo y queremos incorporar a una persona apasionada por los datos, la estrategia y el análisis de resultados.Ubicación: Tumbaco,Pichincha de manera presencialTipo de trabajo: Tiempo completoLUNES A VIERNES de 11am a 7pm SKOLE PLAZA HILACRILDe preferencia que resida en Tumbaco o sus alrededoresTu misión:Transformar la información en decisiones estratégicas que impulsen el crecimiento de nuestras campañas y fortalezcan el posicionamiento de la marca.Responsabilidades principales:Analizar métricas de marketing digital (redes, pauta, tráfico web, conversiones). Elaborar reportes y dashboard con indicadores clave de rendimiento (KPIs). Proponer acciones basadas en resultados para optimizar inversiones y estrategias.Colaborar con el equipo creativo y comercial para mejorar la efectividad de campañas.Una actitud proactiva para brindar atención básica a clientesRequisitos:Experiencia en análisis de datos y marketing digital.Dominio de herramientas como CANVA, Adobe ilustrador, Meta Business Suite,Excel o similares,Perfil analítico, proactivo y orientado a resultados.Deseable: conocimientos de publicidad digital (Google Ads, Meta Ads)Ofrecemos:Formar parte de una marca en expansión.Ambiente colaborativo y dinámico.Oportunidad de crecimiento profesional y desarrollo estratégico. Si te apasionan los datos y quieres ser parte, envíanos tu CV a con el asunto""Marketing Analyst – Skole"". <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ecb56f395990269347b97397b76cfd59cf
147,Analista De Operaciones,Prosegur,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 5 días,"Analista de OperacionesResponsabilidades principales:Gestionar el ciclo operativo de compras en e-commerce y membresías de licores.Controlar inventarios, stock y precios, garantizando niveles óptimos de producto.Coordinar logística: ingreso, salida y entrega de pedidos.Verificar cumplimiento en procesos de facturación, canjes y reportes operativos.Requisitos:Formación en Administración, Finanzas, Comercio o afines.Al menos 2 años de experiencia en operaciones o logística , idealmente en el sector de bebidas alcohólicas.Conocimientos en manejo de inventarios, conciliación y procesos comerciales.Excel intermedio/avanzado, manejo de bases de datos y herramientas de gestión.Buscamos a alguien organizado, con alta atención al detalle, capacidad analítica y orientación a resultados. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec76f90caed81f841abcded2a80f342a52
