index,titulo,empresa,ubicacion,modalidad,descripcion
435,Analista De Formación - Trabajo Remoto,BairesDev,"Anywhere, Azuay",,"BairesDev se enorgullece de ser una de las empresas con más rápido crecimiento de América Latina y un empleador acogedor altamente calificado (puntaje de empleado de Glassdoor: 4.3). Con más de 3500 empleadosen 27 países y clientes de clase mundial, desde nuevas empresas hasta compañías Fortune 500, somos tan fuertes como los equipos multiculturales en el corazón de nuestro negocio. BairesDev funciona con talento. Para ofrecer constantemente soluciones de la más alta calidad a nuestros clientes, solo contratamos al 1% de los mejores talentos de TI y fomentamos su crecimiento profesional en proyectos emocionantes para empresas como Google, Pinterest y Udemy. Buscamos un Analista de Formación para impartir formación a los nuevos miembros y a los empleados actuales de BairesDev. Buscamos alguien organizado, proactivo y multitarea con alta adaptabilidad a los cambios.Actividades principales:- Recopilar información sobre los diferentes procesos de preparación e impartición de la formación (interna y de nuevos incorporados).- Revisar y mantener actualizada la información en Confluence.- Crear y hacer el seguimiento de los tickets a Help Desk, RRHH y cualquier otro departamento con el que interactuemos.- Conocer la información que tenemos y proponer mejoras.- Revisar los procesos de otros departamentos para estar al tanto de los cambios.- Mantener actualizado el Organigrama del área.¿Qué Buscamos?- 2+ años de experiência relacionada.- Excelentes habilidades de gestión del tiempo con una capacidad probada para cumplir con los plazos.- Experto en una variedad de plataformas y métodos de formación multimedia.- Experiência sólida en Excel y mente para los datos.- Nível avanzado de inglés.¿Qué Ofrecemos?- Trabajo 100% remoto.- Horarios flexibles: ¡haga su propio horario!- Entorno laboral diverso y multicultural.- Licencia parental remunerada, vacaciones y feriados.- Configuración de hardware para trabajar desde casa.- Excelente compensación, muy por encima de la media del mercado.- Amplias oportunidades de crecimiento y desarrollo profesional gracias a nuestro sistema de mentoría.Si está interesado en formar parte de un equipo compuesto por los mejores profesionales y trabajar 100% orientado a objetivos en un entorno innovador, pero con la estructura y los recursos de un líder de mercado multinacional, ¡no dude en postularse!"
436,Web Product Owner - Remote Work,BairesDev,"Anywhere, Guayas",Remoto,"**Detalles de la oferta**:- Who We are- BairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.- Web Product Owner at BairesDev- We are seeking a Customer Experience Web Product Owner to join our team. In this role, you will be accountable for ensuring we deliver exceptional Customer Experiences across our websites. You will work alongside other product owners such as Digital, Sales and Marketing Automation to create a clear vision, roadmap and release plan to ensure we deliver exceptional Customer Experiences in the web. You will also partner with a Scrum Master, a Dev Team and our divisional stakeholders. To ensure the tech stack meets the needs of our product vision, and to ensure the successful delivery of our products, you will also work alongside our IT Partners.- What You’ll Do:- Being accountable for the success of our web considering the value for the internal customer stakeholders and their customers (ROI).- Being accountable for product delivery in line with the Roadmap and committed delivery dates.- Identifying and solving dependencies with other product owners to ensure efficient delivery, and coordinating interfaces between different product teams.- Representing the case for the product, fostering strong relationships with key internal customers to ensure that their views and requirements are captured in the product backlog.- Prioritize the items in your product backlog. Specify the definition-of-done in cooperation with the internal customers, IT and PMO.- Owning the refinement of your product backlog to ensure that the product is delivering the right enhancements to drive exceptional internal customer experiences and exceptional external customer experiences.- Providing clear acceptance criteria for delivered backlog items by the team, in line with the definition-of-done.- Accountable for monitoring, optimizing, and enhancing the configuration, features and functionalities related to the product.- Using data sources and feedback loops to ensure the team focuses on the right enhancements.Here’s what we are looking for:- Current Certified Scrum Product Owner, or a current Certified Scrum Master.- 7+ years of Scrum based Product Ownership, or Scrum Master Experience.- 5+ years of experience working in a sales and marketing environment.- Excellent interpersonal skills, with demonstrated success working independently and as part of a team.- Experience collaborating and influencing internal and external partners across functions and regions.- Exceptional written, verbal and presentation skills to communicate effectively and efficiently with a wide variety of stakeholders.- Demonstrated ability to lead, prioritize, and forge consensus.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.- Every BairesDev team member brings something unique to our company.-**Fuente**:Whatjobs_Ppc**Área***:- Diseño / Diseño en General***Requisitos**:"
437,Técnico Con Conocimiento,NEW TECH SYSTEM S.A.,"Guayaquil, Guayas",,"Se solicita Técnico con conocimiento básico en Windows Server, SQLS, Mikrotik, Redes, Virtualización de Servidores. Disponibilidad Inmediata. Trabajo seguro y Estable. Buen sueldo. Ubicación Guayaquil."
439,JEFATURA DE TALENTO HUMANO,Joven 360 Ecuador,"Guayaquil, Guayas",,"Empresa Pyme de comercialización de productos Requisitos Estudios en Psicología, Administración o afines Mínimo 3 años de experiencia en cargos similares Habilidades sólidas de liderazgo, trabajo en equipo y comunicación. Conocimiento de leyes laborales, selección de personal y cálculo de nómina Beneficios Sueldo competitivo Alimentación 100% cubierta Expreso Empresa Pyme comercializadora de productos para la construcción"
440,PASANTE DE NÓMINA,DP World,"Guayaquil, Guayas",,"Job Description Estudiante de últimos semestres de Ingeniería Comercial, CPA, Administración de Empresas. Disponibilidad para pasantías de 6 horas diarias, de lunes a viernes. Disponibilidad para realizar pasantías en Posorja y Guayaquil. Responsabilidades Control de files del personal (recepción, registro en bitácora y digitalización) Registro de llamados de atención en bitácora Atención a requerimientos de colaboradores: roles, certificados de trabajo Apoyo en coordinación y pago de liquidaciones a excolaboradores Ingreso de información básica en Evolution About Us DP World es el proveedor líder mundial de logística inteligente, lo que permite el flujo comercial en todo el mundo. Nuestra amplia gama de productos y servicios cubre todos los eslabones de la cadena de suministro integrada, desde terminales marítimas y terrestres hasta servicios marinos y parques industriales, así como soluciones para clientes impulsadas por la tecnología. Operamos en una red global interconectada de 295 unidades de negocios 78 países de seis continentes y cuenta con 97,500 colaboradores. En Ecuador DP World ha creado infraestructuras y servicios de clase mundial brindando al comercio exterior un ecosistema logístico integrado conformado por distintas unidades de negocio que abarcan: El Puerto Guayaquileño de DP World en Posorja, Centro Logístico en Durán, Depósito de Contenedores, servicios logísticos y proyectos en desarrollo como Parque Logístico & Industrial ZEDE Posorja. Pensamos en el futuro, anticipamos el cambio e implementamos tecnología líder en la industria para crear las soluciones comerciales más inteligentes, eficientes e innovadoras, al tiempo que garantizamos un impacto positivo y sostenible en las economías, las sociedades y nuestro planeta. About The Team Somos el proveedor líder de soluciones logísticas inteligentes, lo que permite el flujo comercial en todo el mundo. Nuestra amplia gama de productos y servicios cubre todos los eslabones de la cadena de suministro integrada, desde terminales marítimas y terrestres hasta servicios marítimos y parques industriales, así como soluciones para clientes impulsadas por la tecnología. Brindamos estos servicios a través de una red global interconectada de 127 unidades de negocios en 51 países en seis continentes, con una presencia significativa tanto en mercados maduros como de alto crecimiento. Dondequiera que operemos, integramos la sostenibilidad y la ciudadanía corporativa responsable en nuestras actividades, esforzándonos por una contribución positiva a las economías y comunidades en las que vivimos y trabajamos. Nuestro equipo dedicado, diverso y profesional de más de 56,000 empleados de 54 países está comprometido a brindar un valor inigualable a nuestros clientes y socios. Hacemos esto enfocándonos en relaciones mutuamente beneficiosas - con gobiernos, transportistas, comerciantes y otras partes interesadas a lo largo de la cadena de suministro global - relaciones construidas sobre una base de confianza mutua y asociación duradera. Pensamos en el futuro, anticipamos el cambio e implementamos tecnología líder en la industria para crear las soluciones comerciales más inteligentes, eficientes e innovadoras, al tiempo que garantizamos un impacto positivo y sostenible en las economías, las sociedades y nuestro planeta."
445,Desarrollador/A Fullstack Con Enfoque Devsecops,Periferia IT Group,"Quito, Pichincha",,"Prepárate para vivir una nueva etapa con Periferia IT Group Si tienes experiencia como Desarrollador/a FullStack con enfoque DevSecOps y quieres generar un impacto en el mundo tecnológico, esta es tu oportunidad para unirte a nuestro equipo. Trabajarás con más de 1,000 profesionales en una multinacional colombiana líder en el sector TI, con fuerte presencia en América Latina y Estados Unidos. Impulsa tu carrera con nosotros y haz crecer tu potencial ¿Te gustaría llevar tu carrera al siguiente nivel con Periferia IT Group? Únete a nuestra cultura Periferia enfocada al servicio y la innovación, donde cada idea cuenta para superar las expectativas de nuestros clientes. Sumérgete en un entorno laboral dinámico que fomenta el aprendizaje continuo y el desarrollo personal. Participa en proyectos desafiantes donde podrás aplicar tus conocimientos y habilidades para generar un impacto real. Disfruta de un equilibrio entre tu vida personal y laboral, mientras promovemos el bienestar integral de todos nuestros colaboradores. Para destacar en tu postulación debes: Ser profesional en Ingeniería de Sistemas Telecomunicaciones, Mecatrónica o disciplinas relacionadas. Contar con experiencia superior a 2 años en Java Spring Boot, .NET Core, o similar. Dominar un nivel alto pensamiento analítico para diseñar soluciones escalables y seguras y mentalidad DevSecOps: seguridad y calidad embebidas desde el diseño. Capacidad de adaptarse a nuevas tecnologías y enfoques innovadores para maximizar su impacto. Los objetivos del cargo serán: Diseñar y exponer APIs seguras mediante WSO2 API Manager. Implementar y mantener pipelines de CI/CD en GitHub Actions, integrando SonarQube, Veracode y Prisma Cloud. Administrar y optimizar bases de datos MongoDB. Lo que encontrarás al unirte al mundo de Periferia IT Group: Trabajo remoto Contrato a plazo Indefinido. Salario a convenir según experiencia y habilidades. Beneficios a la carta para tu bienestar y estilo de vida. Da el paso y únete hoy a nuestro equipo Periferia IT"
446,Desarrollador Java Backend Developer (Para,Business Partner Technologies S.A,"Quito, Pichincha",,"**Detalles de la oferta**:- **Detalles de la oferta**: - **Detalles de la oferta**: - **Detalles de la oferta**: - **Detalles de la oferta**: DESCRIPCION: Profesional con conocimientos y capacidades de programación utilizando java. BUPARTECH, empresa líder en proveer productos y servicios Innovadores de Tecnología para el sector financiero bancario de Latinoamérica y consciente que para llegar a ser una organización excepcional, se requieren seres humanos increíbles, busca personas talentosas, que no tengan miedo a equivocarse y muy apasionadas por lo que hacen, para unirse al equipo BUPARTECH. REQUISITOS MÍNIMOS:- Estudios: Egresado o Ingeniero en Sistemas, informática o afines que le apasione la programación.- Conocimiento Tecnológicos:- ? Obligatorio:- ? Java Spring- ? Servicios REST- ? Test unitarios con JUnit- ? Microservicios (Spring Boot)- ? SQL- ? Recomendado:- ? Integración continua: Jenkins- ? Uso de base de datos Oracle o no relaciones MongoDB- ? Cucumber- ? Soft Skills:- ? Capacidad trabajo en equipo- ? Comunicar de forma efectiva- ? Adaptabilidad- ? Proactividad e iniciativa- ? Rigor y autoexigencia- ? Experiência: 2-3 años- ? Explicación del rol:- ? Perfil de desarrollo con ganas en aprender los dos frameworks de desarrollo Backend de CLIENTE. APX para el desarrollo del backend basado en Java Spring y ASO para el desarrollo de la capa de microservicios aplicando APIs REST.- ? Realizará labores de desarrollo en Java Spring para la construcción de la capa de backend distribuida de CLIENTE, con un enfoque modular y centrado en la reutilización de componentes apoyado en catálogos de APIs globales.- ? Traducir requerimientos funcionales en técnicos, interaccionando con perfiles senior de las diferentes áreas de Engineering (Tech Leads, Arquitectura y negocio del banco- Experiência: Experiência de al menos 2 años en labores de programación con las tecnologías mencionadas- Otros:- ? Capacidad de generar y completar documentación técnica y manuales de usuario.- ? Capacidad de lectura técnica en inglés.- ? Implicación en el proyecto corporativo e interés por el crecimiento técnico y profesional dentro de la compañía.- ? Capacidad de trabajo en equipo.- ? Atención a los procedimientos y normativas corporativas.- DESEADOS:- Estudios:- ? Certificaciones: JAVA Developer (deseable)- Sueldo acorde a la experiência- Contrato por 3 meses a prueba luego indefinido- Tipo de Contratación: Medio tiempo, Tiempo Completo, por Horas o frelancer: tiempo completo- Tipo de contrato: 3 meses a prueba, si cumple lo que la empresa necesita, contrato indefinido.- Nível Académico Requerido para la Plaza: Mínimo Tercer Nível, Ingeniero en Sistemas o egresado de ingeniería de sistemas- Nível de Inglés Requerido para la Plaza: Medio- Experiência Laboral Requerida para la Plaza: Al menos 1 año en cargos similares- **Fuente**:Whatjobs_Ppc- **Área**:- Tecnologías de la Información / Tecnologías de la Información en General**Requisitos**:- **Conocimientos**:- Construcción- Java- SQL- Arquitectura**Fuente**:Whatjobs_Ppc- **Área**:- Tecnologías de la Información / Tecnologías de la Información en General**Requisitos**:- **Conocimientos**:- Construcción- Java- SQL- Arquitectura**Fuente**:Whatjobs_Ppc- **Área**:- Tecnologías de la Información / Tecnologías de la Información en General**Requisitos**:- **Conocimientos**:- Construcción- Java- SQL- Arquitectura**Fuente**:Whatjobs_Ppc- **Área**:- Tecnologías de la Información / Tecnologías de la Información en General**Requisitos**:- **Conocimientos**:- Construcción- Java- SQL- Arquitectura**Fuente**:Whatjobs_Ppc**Área***:- Tecnologías de la Información / Tecnologías de la Información en General***Requisitos**:**Conocimientos***:- Construcción- Java- SQL- Arquitectura"
450,Desarrollador De Front-End,Banco del Austro,"Cuenca, Azuay",,MISION DEL CARGO: Transformar el diseño y la visión del producto en productos tangibles e influirá directamente en la forma en que los usuarios interactúan con el sistema. Procurar interfaces limpias con pasión por las grandes experiencias de usuario. CONOCIMIENTOS: Desarrollo Seguro (OWASP) Manejo de versionamiento Gitlab Patrones de diseño Codigo Limpio(Clean Code) Modelo Agil (scrum) Desarrollo Moviles Micro front end HTML/CSS Java Script Node JS Automatización de pruebas React Js/Native Angular COMPETENCIAS: Orientación al logro y resultados Orientación al cliente Pensamiento analitico Trabajo en equipo Iniciativa Planificación Preocupación por el orden y la calidad EXPERIENCIA: 3 A 5 años en financieras en posiciones similares FORMACION: Ingeniero de sistemas o carreras afines
463,Líder De Desarrollo - Angular,Viamatica S.A.,"Guayaquil, Guayas",,"**Detalles de la oferta**:Viamatica S.A. se encuentra en búsqueda activa de líderes de desarrollo con los siguientes requisitos: Especialista en Angular De 3 a 5 años de experiência en cargos similares Nível de inglés básico - intermedio Conocimiento de metodologías ágilesGRUPO VIAMATICA se especializa en brindar soluciones tecnológicas integrales para grandes, medianas y pequeñas empresas. Nuestro objetivo y compromiso es formar parte de la transformación digital contando con talento humano de amplia experiência para una correcta ejecución de proyectos.**Fuente**:Whatjobs_Ppc**Área***:- Tecnologías de la Información / Tecnologías de la Información en General***Requisitos**:"
464,Pasante Desarrollo .NET,SIPECOM S.A.,"Guayaquil, Guayas",Presencial,"Únete a nuestro equipo como Pasante .NET En Sipecom S.A. sabemos lo importante que es mantenerse a la vanguardia en el mundo de la tecnología. Con más de 23 años de experiencia desarrollando soluciones de software, seguimos creciendo y queremos que formes parte de este desafío. Lo que buscamos: Formación: Egresado o cursando los últimos semestres de Ing./Lic. en Sistemas, Informática o carreras afines. Modalidad: Presencial – Guayaquil Horario: 08h30 a 15h30 Conocimientos requeridos: C# .NET Core MVC SQL Server Angular (deseable) Azure Competencias valoradas: Flexibilidad y adaptación al cambio Creatividad e innovación Trabajo en equipo y colaboración Lo que ofrecemos: Experiencia práctica en proyectos tecnológicos reales Oportunidad de aprendizaje en un entorno colaborativo Crecimiento profesional en una empresa líder del sector Si crees que encajas en este perfil, envíanos tu hoja de vida a o escríbenos directamente para participar en el proceso. Tu próximo reto profesional comienza aquí, en Sipecom S.A."
465,Python Engineer / Research + Development - Remote,BairesDev,"Anywhere, Guayas",Remoto,"**Detalles de la oferta**:- Who We are- BairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.- Python Engineer / Research + Development at BairesDev- We are looking for outstanding Python Engineers to join BairesDev Research & Development Team (R&D).- Our R&D team is an essential part of our technology solutions that drive millions in revenue every year, so we only hire the best of the best.- Within the team you’ll find many different challenges: Data analysis, Machine Learning, Desktop, and web developments are some of the most relevant right now, but in order to drive innovation, you’ll notice that new things are coming up every day!- The R&D area is undoubtedly the most interesting and challenging area of the entire company, and although BairesDev is conformed by really talented people in general, here you will find professionals with extensive experience and also intellectual and creative level, far above average.- We want people to enjoy the trip. Are you ready?- What You’ll do:- Create automation systems and tools to configure, monitor, and orchestrate data infrastructure and pipelines.- Create data integration services to help onboard new customers as quickly as possible.Here’s what we are looking for:- 4+ years of practical experience in Python and Django development.- Experience in development with object-oriented programming is desirable.- 3 years of development using other programming languages.- Good skills with XML and relational databases (Oracle / MS SQL / MySQL).- Strong professional experience working with large data structures (including XML) and algorithms.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.- Every BairesDev team member brings something unique to our company.-**Fuente**:Whatjobs_Ppc**Área***:- Tecnologías de la Información / Tecnologías de la Información en General***Requisitos**:**Conocimientos***:- Python- SQL- XML"
466,Diseñador UI / Ux,Proyectos Y Desarrollo Invespro S.A.,"Guayaquil, Guayas",,"**Detalles de la oferta**:- **Detalles de la oferta**: - Requisitos: - Contar con al menos 2 años de experiência laboral en cargos similares- Estudios Universitarios- Fuertes habilidades de gestión de proyectos y gestión del tiempo.Actividades a realizar:- Diseñador de interfaces experto en diseño de productos de apps nativas.- Conocimiento en guias y estandar de UX. Dominio de herramientas de maquetación y prototipado (Adobe XD, Sketch, figma) nível avanzado- Dominio de herramienta de diseno grafico/web (photoshop, illustrator)- Conocimiento de componentes y principios de diseño mobile nativo (iOS & Android).- Sólidos conocimientos de diseño centrado en el usuario.- Conocimientos de arquitectura de la información.- Conocimiento de heurística y patrones de usabilidad- Formación en Diseño Gráfico, Diseño Industrial o Publicista.Desarrollando interfaces para Aplicaciones nativas bajo metodologías de Agilidad SCRUM.- Experiência con software estándar de diseño: Figma (Avanzado) - Sketch (Nível intermedio). Conocimiento de cómo idear animaciones y micro interacciones desde su planificación y prototipado hasta su implementación funcional en distintas plataformas.- Conocimientos deseables- Experiência trabajando en equipos usando metodologías y principios Agile, Lean UX, Sprint Design, Design Thinking.- Ofrecemos:- Sueldo fijo- Beneficios de ley- Capacitaciones constantes**Fuente**:Jobomas2**Fuente**:Whatjobs_Ppc***Requisitos**:"
467,Trabajo Desde Casa Ingeniero Java Ref. 0003S,BairesDev,"Guayaquil, Guayas",,"En BairesDev llevamos 15 años liderando proyectos de tecnología para clientes como Google, RollsRoyce y las startups más innovadoras de Silicon Valley. Actualmente, contamos con un equipo de 4000 profesionales conformado por el top 1 de la industria trabajando de forma remota desde más de 50 países. Al postularte a esta vacante, estarás dando el primer paso en un proceso que va más allá de lo convencional Buscaremos conocer en profundidad tus habilidades, intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev.Ingeniero Java en BairesDevEstamos en la búsqueda de un Ingeniero Java con amplia experiencia y profundo conocimiento en arquitecturas y metodologías modernas. Este rol ofrece una gran oportunidad para formar parte de un equipo de alto nivel, donde la innovación y la excelencia técnica son la clave del éxito.Qué harás Diseñar y desarrollar soluciones innovadoras utilizando Java y tecnologías de vanguardia. Diseñar e implementar APIs y servicios distribuidos en entornos cloud. Aplicar DomainDriven Design DDD y Agile en el desarrollo de software. Implementar y gestionar arquitecturas en la nube con Azure, Kubernetes y OpenShift. Garantizar la calidad del código con JUnit, Jest, Cypress y React Testing Library. Desarrollar e integrar soluciones con Spring Boot, Kafka, Maven y GraphQL. Monitorear y optimizar el rendimiento de sistemas con herramientas como Prometheus y OpenTracing. Utilizar GitHub para la gestión de versiones y procesos de integración continua. Liderar equipos en entornos tecnológicos complejos y fomentar las mejores prácticas de desarrollo.Qué buscamos 5 años de experiencia en arquitecturas cloud y desarrollo de APIs. Sólidos conocimientos en integración continua y revisión de código. Profundo conocimiento en Java, Spring Boot y arquitecturas distribuidas. Experiencia en herramientas de monitorización y alertado. Familiaridad con tecnologías frontend como React y JavaScript. Experiencia liderando equipos en entornos tecnológicos complejos. Nivel de inglés avanzado.Qué ofrecemos para que tu trabajo y tu vida seja mais fácil Trabajo 100 remoto trabaja desde tu casa o donde quieras. Compensación en USD o en tu moneda local, como prefieras, muy por encima de la media del mercado. Hardware y software. Horarios flexibles Licencias por materpaternidad, vacaciones y días festivos nacionales pagos. Ambiente laboral multicultural e innovador, perfecto para hacer amigos, colaborar y aprender de las personas más talentosas del mundo. Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos.Únete a nuestro equipo global"
468,Analista Programador,Latina Seguros y Reaseguros C.A.,Guayas,,"Empresa de Seguros, requiere contratar un Analista Programador para la ciudad de Guayaquil Formación: Tercer nivel en Ingeniería de Sistemas o carreras afines Experiencia : 2 años en análisis de programación Conocimientos indispensables : Visual Basic. Net SQL server CRM"
469,Ingeniero De Software - Dep. Sistemas,TELCONET LATAM,"Guayaquil, Guayas",,"**Realizar actividades relacionadas con**: - Asistir a reuniones y documentar el levantamiento de requerimientos asignados. - Colaborar con el Líder de Desarrollo para el diseño del desarrollo asignado y la obtención de información sobre el alcance o las limitaciones que tendrá el sistema u opción. - Llevar a cabo la programación del proyecto asignado. - Documentar el código generado. - Realizar las pruebas específicas y funcionalidades del desarrollo asignado. - Participar en la ventana de trabajo para la puesta en producción si fuese necesario. - Participar en las pruebas de Integración, capacitación y circuitos asignados. - Corregir los errores reportados en los desarrollos y/o de los sistemas en producción. - Documentar las tareas asignadas en la herramienta respectiva. - Participar en reuniones técnicas. - Realizar otras tareas solicitadas por la jefatura. - Mantener en orden equipo y sitio de trabajo, reportando cualquier anomalía. - Mantener el grado de confidencialidad requerido. - Mantener respaldo de la información que maneja. - Cumplir con el standby planificado.Somos una Empresa Líder en Telecomunicaciones con 25 años en la industria, en constante captación de nuevos talentos. Nos encontramos en la búsqueda de Ingenieros de Software para nuestro departamento de Sistemas.**Requisitos**:**Formación Académica**: Ingeniero en Sistemas o carreras afines. Experiência: 2 años en desarrollo de sistemas. Ubicación: Guayaquil. Ingeniero de Software (Perfil 1) Conocimientos: - Lenguajes: Java, Javascript, PL/SQL. - Frameworks: Springboot, Angular. - Base de Datos: Oracle, Mongo. - Otros: Git, Gitlab, Webservice Rest, Microservicios. Capacitaciones/Otros Conocimientos: - Gestión de Riesgos - Introducción Normas ISO (9001, 27001, 22301) Ingeniero de Software (Perfil 2) Conocimientos: - Lenguajes: PHP, Javascript, PL/SQL. - Frameworks: Symfony. - Base de Datos: Oracle, MySQL. - Otros: Git, Gitlab, Webservice Rest. Capacitaciones/Otros Conocimientos: - Gestión de Riesgos - Introducción Normas ISO (9001, 27001, 22301) Ingeniero de Software (Perfil 3) Conocimientos: - Lenguajes: Android, Java, PL/SQL. - Frameworks: Angular. - Base de Datos: Oracle, Mongo. - Otros: Git, Gitlab, Webservice Rest, Microservicios. Capacitaciones/Otros Conocimientos: - Gestión de Riesgos - Introducción Normas ISO (9001, 27001, 22301) Ingeniero de Software (Perfil 4) Conocimientos: - Lenguajes: Forms and report, Java, PL/SQL. - Base de Datos: Oracle. - Otros: Git, Gitlab, Webservice Rest. Capacitaciones/Otros Conocimientos: - Gestión de Riesgos - Introducción Normas ISO (9001, 27001, 22301) Competencias: - Compromiso - Orientación al cliente - Trabajo en Equipo - Productividad - Vocación por la Calidad - Innovación y CreatividadBeneficios- Alimentación 100% - IESS (desde el primer día de ingreso) - Uniformes - Capacitaciones - Crecimiento Profesional - Sueldo + beneficios de Ley Interesados por favor adjuntar su hoja de vida actualizada, certificados de capacitaciones realizadas y seleccionar el perfil al cual desea postular donde cumpla con la experiência y los conocimientos requeridos (perfil 1, 2, 3 o 4)."
472,Diseñador UX/UI,APS Ecuador,"Guayaquil, Guayas",,"Acerca de la posición Como Diseñador UX/UI, desempeñará un papel fundamental en la configuración de los aspectos visuales e interactivos de nuestros productos de desarrollo de software. Buscamos un diseñador creativo y orientado a los detalles, apasionado por la experiencia del usuario y que pueda aportar nuevas ideas. Si está entusiasmado con la creación de diseños centrados en el usuario y disfruta trabajando en un entorno colaborativo, queremos saber de usted. Responsabilidades: Realizar investigaciones de usuarios para comprender sus necesidades y comportamientos. Crear esquemas, prototipos y diseños de alta fidelidad para aplicaciones web y móviles. Colaborar con equipos multifuncionales para garantizar la coherencia del diseño y la alineación con los objetivos del proyecto. Iteractuar diseños basados en los comentarios de los usuarios y los resultados de las pruebas. Crear prototipos interactivos para demostrar la funcionalidad y el flujo del producto. Planificar y realizar sesiones de pruebas de usabilidad para recopilar comentarios e identificar áreas de mejora. Mantenerse actualizado sobre las tendencias de la industria e incorpore las mejores prácticas en los procesos de diseño. Calificaciones: Ingenieria en Diseño Gráfico, Ingenieria de Sistemas o un campo relacionado. 3 o mas años de experiencia comprobada como diseñador UX/UI con un sólido portafolio. Dominio de herramientas de diseño como Figma, Sketch, Adobe XD o software similar. Sólido conocimiento de los principios y metodologías de diseño centrado en el usuario. Fuertes habilidades analíticas y de resolución de problemas con la capacidad de traducir los conocimientos de los usuarios en soluciones de diseño viables. Excelentes habilidades de comunicación y colaboración con capacidad para trabajar eficazmente en equipos multifuncionales. Experiencia con HTML, CSS y JavaScript es un plus. Deseable estar familiarizado con metodologías de desarrollo ágiles."
473,Ios Engineer - Remote Work,BairesDev,"Anywhere, Guayas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.iOS Engineer at BairesDevBeing an iOS Engineer in our Development Team is just like being a full-time problem solver. We expect your abilities to be a combination of experience, knowledge, and independence. Innovation is also at the heart of the BairesDev strategy. So, if you were willing to take on the most complex tasks and be a master of your tack stack, iOS, then you are probably one of those unique we’re looking for.What You Will Do:- Creating great mobile apps that integrate with cloud services.- Engaging in the full product development lifecycle from ideation through delivery and support.- Working within a fast moving team to develop crisp designs, create great code, and bring products to market quickly.- Leading the development and implementation of key new enhancements.- Helping us to continually evolve our processes and designs to build competitive advantage.- Creating mock-ups and prototypes to express ideas and gather feedback.- Sharing your thoughts and ideas freely and constructively, but also listening well to others.- Creating best of breed mobile apps for iOS devices and smartwatches.Here’s what we are looking for:- 5+ years of experience developing on iOS.- Experience with Objective C or Swift.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
