index,titulo,empresa,ubicacion,modalidad,descripcion
534,Account Executive - Remote,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.We are looking for Account Executives to join our Client Services Team and help spearhead our growth.As an Account Executive, you will play a critical and active role in the day-to-day operations. This is an excellent opportunity to be one of the key members of our Client Services team and position yourself for unique career growth opportunities.Main Activities:- Conduct in-depth research on prospects.- Using proprietary Sales Tools to contact and convert leads into clients.- Reach out by phone and hold quality conversations to generate qualified prospects.- Work closely and collaboratively to develop and implement appropriate prospect strategies and plans.- Work internally with the Sales Management and Marketing teams to ensure proper quality and quantity of presentations.- Provide complete and appropriate solutions to boost revenue growth and profitability.- Present, promote, and sell services using solid arguments to existing and prospective customers.- Establish, develop, and maintain positive business and customer relationships.What are we looking for:- Proven work experience as an Account Executive.- Must be highly motivated, flexible, and service-oriented.- Must be familiar with CRM practices, along with the ability to build productive business professional relationships.- Goal-oriented, driven and experienced in networking with and influencing decision-makers.- Excellent selling, communication, and negotiation skills.- Prioritizing, time management, and organizational skills.- Thorough understanding of marketing and negotiating techniques.- Experience in opening doors to new opportunities.- Fast learner and passionate for sales.- A network of potential clients in the IT industry or other verticals is a big plus.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
535,React Tech Lead - Remote Work,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.React Tech Lead at BairesDevIf you are a natural leader with mentoring experience, this is the job for you! As a React Tech Leader in our Development Team, your mission will be technically overseeing a team of experienced front and backend developers. You will work in a fast-paced global team in charge of pushing the innovation to the next level. Innovation is at the heart of the BairesDev strategy.What You’ll Do:- Assist in coaching and mentoring other React developers.Here’s what we are looking for:- Advance agile methodologies management.- Advanced Design Patterns and IT infrastructure knowledge.- Experience with Security.- Fully specialized in Backend, Frontend development areas.- Strong experience in coding reviews and managing CI/CD pipelines.- Expert understanding of the benefits/weaknesses of client's requirements.- Advanced knowledge of the tradeoffs of choosing a certain technology.- Strong experience participating in meetings with clients, users, and stakeholders.- Experience leading teams, allocating tasks, identifying risks, decision making, estimating tasks, managing conflicts, planning.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
536,SEO Associate - Remote Work,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.About the Role:We are looking for an experienced SEO Associate to join our Marketing team and develop our on-page SEO strategy. This professional will be responsible for designing and implementing changes in the current SEO strategy, help with the technical SEO efforts, support producing SEO and content team reports, and working with other team members to optimize content and web pages.What You’ll Do:- Execute tests, collect and analyze data and results, identify trends and insights in order to maximize ROI in SEO strategies.- Track, report, and analyze website initiatives and campaigns.- Optimize copy and landing pages for search engines.- Perform ongoing keyword discovery, expansion, and optimization.- Research and implement SEO recommendations.- Work with the development team to ensure SEO best practices are properly implemented on newly developed code.- Work with editorial and marketing teams to drive SEO in content creation and content programming.- Recommend changes to website architecture, content, linking, and other factors to improve SEO positions for target keywords.You must have:- Proven track record in designing and implementing content strategies.- Experience with Google services, including Analytics and Search Console, and Data Studio.- The ability to support/deploy an effective SEO strategy, with a deep understanding of mobile strategy and how it relates to SEO.- Experience in building inbound organic search traffic and improving SERPs.- Up-to-date, working knowledge of current, past, and projected trends in the SEO industry, with a background in creating reports showing web analytics data and site evaluations.- Familiarity with the best tools in the trade (Ahrefs, Moz, etc.).- Ability to find content improvement opportunities from within our site and through benchmarking.- Understanding of HTML and Core Web Vitals (is a plus).- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
537,UX/UI Leader - Remote Work,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.We are looking for UX/UI Leaders to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world. We are looking for proactive people, team players passionate about programming in this language and oriented to provide the best experience to the end user. This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!What You’ll Do:- Work collaboratively with one or more scrum teams and iterate the UX design in an agile model.- Work with customers to understand real requirements from UX point of view, and can predicate potential UX changes from experience.- Prototype quick mockups for any initial design, and get feedback from customers to iterate.- Design high quality UI according to modern design principles for commercial software.- Illustrate and optimize software workflows for the best of UX.You must have:- 10+ years of experience working as a developer.- 7+ years of experience in UX/UI.- Proficient with analysis, troubleshooting, and problem solving.- Hands-on experience with managing data loads and data quality a plus.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
538,Recruiting Manager Latam - Remote Work,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.We are looking for Recruitment Manager to join our Recruiting Team and participate in different projects made up of multicultural teams distributed throughout the world. This person must be proactive, detail oriented and demonstrate excellent analytical abilities, as well as teamwork and multitasking skills. This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry! to accompany our strategic growth objectives in hiring personnel and key roles.Main Activities:- Collaborate in the definition and execution of the talent attraction strategy.- Plan alternative scenarios of recruitment according to business needs.- Design and validate best practices for the attraction, search and selection of professionals for our vacancies in collaboration with leaders and Managers.- Provide new ideas and solutions aimed to improve the efficiency and effectiveness of the selection processes, methods and technology.- Preparation of reports and metrics.What are we looking for:- Experience in leading teams of at least 5 people.- Good interpersonal relationships.- Knowledge of the IT market, both of development professionals and business profiles.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
539,Redactor De Tesis En Contabilidad- Remoto Loja,caap centro de ayuda academica profesional,"Anywhere, Província Loja",,"#ATENCIÓN #ECUADOR ¡Te estamos buscando! ¡Compartimos con ustedes esta gran oportunidad! Estamos en la búsqueda de: Redactor de Tesis especialista en Contabilidad, Economía, Finanzas para nuestra empresa pionera en brindar asesorías especializadas en el desarrollo de proyectos de investigación. Requisitos: -PC de escritorio o Laptop en excelentes condiciones de uso y desempeño. -Poseer al menos 1 título nivel universitario (licenciatura, ingenierías, doctorado, etc.) no se admiten técnicos universitarios o técnicos superiores universitarios. -Poseer artículos y/o trabajos publicados. (No determinante) -Gusto por la investigación y el desarrollo de contenido académico. -De preferencia previa experiencia en Docencia a nivel universitario. (No determinante) -Dominar aplicación y uso de herramientas para generar citas bibliográficas, formatos de documentos de citación, (Normas APA 6ta, 7ma edición, Normas IEEE, Vancouver, Chicago, etc.) -Dominar metodología de la investigación. -Excelente ortografía, redacción y sintaxis gramatical. -Conocimiento y dominio de herramientas ofimáticas. -Disponer de tiempo suficiente para realización y desarrollo de proyectos. (Indispensable) -Poseer servicio de electricidad e internet estables. -Ser una persona responsable y comprometida. -La modalidad de trabajo es 100% virtual desde su casa u oficina. Si estás interesado, Contacta con nosotros vía Al Número Telefónico: +593 99 557 4990 (WhatsApp) Correo: recursoshumanoscaap@gmail.com Envía tu Hoja de Vida e Indícanos Nombre Apellido y Especialidad Tipo de puesto: Tiempo completo, Medio tiempo"
540,Bilingual Executive Headhunter - Remote Work,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.Bilingual Executive Headhunter at BairesDevWhat You’ll Do:- Drive full-cycle recruiting for upper-level executive positions, including sourcing, screening, interviewing, evaluation, and presentation to internal clients.- Develop and implement successful and creative sourcing strategies for upper-level executive positions.Here’s what we are looking for:- Native/Proficient English level is fundamental.- Excellent communication skills and interpersonal relationships, with a focus on listening and persuasion.- 4+ years of experience in Recruiting.- Previous experience in Executive/C-Level recruitment. Previous experience in Customer Success/Customer Experience/Sales is a plus.- Proven track record of success with lead generation and conversion.- Ability to work in a dynamic and results-oriented environment.- Great self-management capacity, with the ability to prioritize and meet deadlines.- Spanish is a plus.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
541,Product Owner - Remote Work Latam,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.Product Owner at BairesDevWe are looking for a Product Owner to join our Product Team and help spearhead our growth.As a Product Owner, you will play a critical and active role in the day-to-day operations. This is an excellent opportunity to be one of the key members of our Product Team and position yourself for unique career growth opportunities.What You’ll Do:- Create and maintain robust product roadmaps and backlogs create features/epics and users stories. Work with development teams to size and estimate.- Attend daily scrums to resolve any product roadblocks, and answer questions about stories.- Regularly report status to stakeholders via product demos as well as risks/opportunities.- Support the sales process and build business cases to ensure product investment.- Help with analysis and market research when needed to define a product and help the clients.- Works in multiple phases and multiple projects across a singular client- Manage the continuous improvement of the product.- Contribute to establish and manage the Product Management process.- Recognize business opportunities and resolve them through technical expertise.- Be the mediator for the requirements of internal and external clients.- Manage control and monitoring tools.- Manage risks and problems.- Ensure the quality of the products.Here’s what we are looking for:- Solid experience in similar roles.- 2+ years of experience as Agile Product Owner.- 2+ years of experience as business analysis: capturing functional requirements, understanding user pain points.- Additional experience either as a Project Manager or Software Developer.- Experience with product development, from design to testing.- Experience with both learning existing products, and building them from scratch.- Results-oriented with negotiation skills and good communication.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
542,React Developer - Remote Work,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.React Developer at BairesDevBeing a React Senior Developer in our Development Team is like being a full-time problem solver. We expect your abilities to combine experience, knowledge, and independence. Innovation is also at the heart of the BairesDev strategy. So, if you were willing to take on the most complex tasks and be a master of your tech stack, React, then you are probably one of those unique we’re looking for.What You’ll Do:- Design practical solutions to solve problems.- Participate in code reviews and testing.- Provide the technology for a platform that facilitates monthly requests.- Work with big data and predictive analytics on a distributed system.- Collaborate with the developing team, product owners, and client services, to innovate and get the tasks done.Here’s what we are looking for:- 5+ years of experience in Front End development with strong skills in Javascript, CSS3, and HTML5.- Experience with other Javascript Frameworks such as Angular, Backbone, and Marionette.- Experience using ES2015 (ES6 / ES7).- Experience with command lines, APIs, and client-side performance.- Familiar with the concepts of basic programming, data structures, types of variables, and idiosyncrasies.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
543,Redactor De Tesis En Contabilidad- Remoto Cuenca,caap centro de ayuda academica profesional,"Anywhere, Azuay",,"#ATENCIÓN #ECUADOR ¡Te estamos buscando! ¡Compartimos con ustedes esta gran oportunidad! Estamos en la búsqueda de: Redactor de proyectos Investigativos Académicos especialista en CONTABILIDAD para nuestra empresa pionera en brindar asesorías especializadas en el desarrollo de proyectos de investigación. Requisitos: -PC de escritorio o Laptop en excelentes condiciones de uso y desempeño. -Poseer al menos 1 título nivel universitario (licenciatura, ingenierías, doctorado, etc.) no se admiten técnicos universitarios o técnicos superiores universitarios. -Poseer artículos y/o trabajos publicados. (NO DETERMINANTE) -Gusto por la investigación y el desarrollo de contenido académico. -Preferiblemente profesores universitarios o con experiencia en docencia a nivel universitario. (NO DETERMINANTE) -Dominar aplicación y uso de herramientas para generar citas bibliográficas, formatos de documentos de citación, (Normas APA 6ta, 7ma edición, Normas IEEE, Vancouver, Chicago, etc.) -Dominar metodología de la investigación. -Excelente ortografía, redacción y sintaxis gramatical. -Conocimiento y dominio de herramientas ofimáticas. -Disponer de tiempo suficiente para realizar asignaciones. (Indispensable) -Poseer servicio de electricidad e internet estables. -Ser una persona responsable y comprometida. -La modalidad de trabajo es 100% virtual desde su casa u oficina. Si estás interesado, Contacta con nosotros vía: +593 99 557 4990 (WhatsApp) Correo: recursoshumanoscaap@gmail.com Envía tu Hoja de Vida e Indícanos Nombre Apellido y Especialidad"
544,Senior Accountant - Remote Work,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.Senior Accountant at BairesDevWe are looking for a Senior Accountant to join our Accounting area. We are looking for proactive, dynamic, and results-oriented people, with analytical skills and the capacity to manage themselves. This is an excellent opportunity for professionals looking to develop in one of the fastest-growing companies in the industry!What You’ll Do:- Supervise the record of transactions to guarantee the accuracy, precision and timeliness of the accounting information.- Identify and correct errors and inconsistencies in accounting records, documents and reports.- Make provisions for expenses and accruals.- Assist in the month-end closing process and the reporting process.- Reconcile the information of the different systems with which the company operates.- Prepare analysis of equity accounts and analyze variations in results.- Carry out monthly bank reconciliations.- Attend annual internal and external audits as necessary.- Manage fixed assets.- Collaborate in the presentation of documents required by Federal and State tax authorities.Here’s what we are looking for:- Graduated Public Accountant.- 5+ years of proven experience in similar positions.- Microsoft Office advanced- Ability to prioritize projects and meet deadlines.- Communication skills both written and oral.- Ability to solve problems.- Knowledge of SAP Business One, SAP R3 or SAP S4HANA.- IFRS or US GAAP knowledge.- Experience working in shared services offices.- Attention to detail.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
545,Redactor De Tesis Doctorado En Ing Industrial - Remoto Guayas,caap centro de ayuda academica profesional,"Anywhere, Guayas",,"Descripción del empleo ¡Te estamos buscando! ¡Compartimos con ustedes esta gran oportunidad! Redactor de Tesis DOCTORADO EN INGENIERIA INDUSTRIAL para nuestra empresa pionera en brindar asesorías especializadas en el desarrollo de proyectos de investigación. Requisitos: -PC de escritorio o Laptop en excelentes condiciones de uso y desempeño. -Poseer artículos y/o trabajos publicados. (No determinante) -Gusto por la investigación y el desarrollo de contenido académico. -De preferencia previa experiencia en Docencia a nivel universitario. (No determinante) -Dominar aplicación y uso de herramientas para generar citas bibliográficas, formatos de documentos de citación, (Normas APA 6ta, 7ma edición, Normas IEEE, Vancouver, Chicago, etc.) -Dominar metodología de la investigación. -Excelente ortografía, redacción y sintaxis gramatical. -Conocimiento y dominio de herramientas ofimáticas. -Disponer de tiempo suficiente para realización y desarrollo de proyectos. (Indispensable) -Poseer servicio de electricidad e internet estables. -Ser una persona responsable y comprometida. -La modalidad de trabajo es 100% virtual desde su casa u oficina. Si estás interesado, Contacta con nosotros vía Al Número Telefónico: +593 99 557 4990 (WhatsApp) Correo: recursoshumanoscaap@gmail.com Envía tu Hoja de Vida e Indícanos Nombre Apellido y Especialidad Tipo de puesto: Freelance"
546,Senior Elk Developer - Remote - Latin America,FullStack Labs,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, and Stanford University build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential.We’re most proud of:- Offering life-changing career opportunities to talented software professionals across the Americas.- Building highly-skilled software development teams for hundreds of the world’s greatest companies.- Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users.- Our 4.5-star rating on GlassDoor.- Our client Net Promoter Score of 68, twice the industry average.**The Position**:We're looking to hire a Senior ELK Developer to join our team. You'll work with our incredible clients in one of two ways:- _Team Augmentation: _You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis.- _ Design & Build: _You will work on a FullStack product team to build and deliver a product to our clients.**What We're Looking For**:- 5+ years of professional software development experience.- Advanced English is required.- Meaningful experience with ELK stack (Elasticsearch, Logstash, Kibana).- Proficiency with Python.- Experience working with cloud platforms such as AWS and Azure.- Experience configuring Logstash, FileBeats, Metrics Beats, and other ELK Stack components for efficient data collection and storage.- Understanding of DevOps practices and experience with Ansible.- Experience working on Agile / Scrum teams.- Successful completion of a four-year college degree is required.- Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon.- Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them.- Ability to consistently work 40 hours per week.**Benefits**:- Competitive pay in your local currency.- 100% remote work.- The ability to work with leading startups and Fortune 500 companies.- English Classes.- Virtual company events each month.- Ample opportunity for career advancement.- Continuing education opportunities.- Depending on your location other benefits may apply.FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process.Learn more about our Applicants Privacy Notice."
547,Senior Data Engineer - Remote - Latin America,FullStack Labs,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, and Stanford University build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential.We’re most proud of:- Offering life-changing career opportunities to talented software professionals across the Americas.- Building highly-skilled software development teams for hundreds of the world’s greatest companies.- Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users.- Our 4.5-star rating on GlassDoor.- Our client Net Promoter Score of 68, twice the industry average.**The Position**:We're looking to hire a Senior Data Engineer to join our team. You'll work with our incredible clients in one of two ways:- _ Team Augmentation_: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis.- _ Design & Build_: You will work on a FullStack product team to build and deliver a product to our clients.**What We're Looking For**:- 5+ years of professional experience in data engineering.- Proven experience working with Google Cloud Platform (GCP).- Proven experience working with GCP in technologies like BigQuery, Composer (airflow), and Dataflow.- Proven experience developing large-scale ETL / ELT pipelines for the cloud.- Proficiency with Python.- Proficiency with SQL.- Advanced English is required.- Successful completion of a four-year college degree is required.- Ability to work through new and difficult issues and contribute to libraries as needed.- Forensic attention to detail.- A positive mindset and a can-do attitude.- Experience working on Agile/Scrum teams.- Meaningful experience working on large, complex systems.- Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon.- Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them.- Ability to consistently work 40 hours per week.**What We Offer**:- Competitive pay in your local currency.- 100% remote work.- The ability to work with leading startups and Fortune 500 companies.- English Classes.- Virtual company events each month.- Ample opportunity for career advancement.- Continuing education opportunities.- Depending on your location other benefits may apply.FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process.Learn more about our Applicants Privacy Notice."
548,Etl + Data Engineer - Remote Work,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",Remoto,"Who We areBairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.ETL + Data Engineer at BairesDevWe are looking for ETL + Data Engineers to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world. We are looking for proactive people, team players passionate about programming in this language and oriented to provide the best experience to the end user. This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!What You’ll Do:- Develop complex SQL queries and analyze data, systems integration experience; understand data warehouse concepts and structures.- Design and develop (enhancements and maintenance) new ETL Solutions.- Improve slow running jobs with the help of redesign and better ETL processes to meet business needs.- Improve existing structures by adding new functionalities or proposing technological updates so that as a result, the impact of your contribution is significant in the core of each business.Here’s what we are looking for:- 5+ years of experience working as ETL and / or Data Science Engineer.- Good understanding of cloud technologies.- Ability to build a data pipeline.- Used to working with data, performing data transformations.- Experience with Lambda functions.- Knowledge of AWS, Teraform es desirable.- Advanced English level.How we do make your work (and your life) easier:- 100% remote work.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation & holidays.- Diverse and multicultural work environment.- An innovative environment with the structure and resources of a leading multinational.- Excellent compensation — well above the market average.- Here you can grow at the speed of your learning curve.Our people work remotely but with a consistent and robust culture that promotes diversity and teamwork. To continue being the leading software development company in Latin America, we want to ensure that every BairesDev member gets the best growth and professional development opportunities in a diverse, welcoming, and innovative environment.Every BairesDev team member brings something unique to our company."
549,Analista,Guillermo Vazquez Joyería,"Cuenca, Azuay",,"Descripción de la empresa Indica aquí los detalles. Descripción del puesto Como Analista Post Venta de relojes en Guillermo Vazquez Joyería, serás responsable de negociar con proveedores, garantías, manejo de atención al cliente. Tus tareas diarias incluirán manejo y control de inventario de relojes y repuestos, facturación de post venta, manejo de herramientas de microsoft. Este es un puesto de tiempo completo y se realizará de manera presencial en nuestras oficinas ubicadas en Cuenca. Requisitos Conocimiento en electrónica. Capacidad de organización en las actividades laborales. Comunicación asertiva con clientes internos y externos. Habilidades interpersonales y de comunicación efectiva serán muy valoradas."
550,Analista NOC,MONTECHCO,"Guayaquil, Guayas",,"En #Montechco, el NOC es el centro estratégico que garantiza la continuidad operativa de los servicios tecnológicos que ofrecemos a nuestros clientes. Este equipo actúa como la primera línea de defensa, identificando y resolviendo problemas en tiempo real, minimizando interrupciones y mejorando la experiencia del cliente. Conocimiento Sistemas operativos. Telecomunicaciones y redes. Administración de servidores y enlaces. Generación de reportes. Requisitos Experiencia de 1 año mínimo en puestos similares(NOC). Ingeniero/a en sistemas o carreras a fines. Titulado. Show more Show less"
